address,area,frontage,access_road,house_direction,balcony_direction,floors,bedrooms,bathrooms,legal_status,furniture_state,price,year
"Đường Hà Huy Giáp, Phường Thới An, TP Hồ Chí Minh",53.0,,,,,5.0,4,5.0,Have certificate,Other,5.95,2026
"Đường Cách Mạng Tháng Tám, Phường Nhiêu Lộc, TP Hồ Chí Minh",53.0,,,,,4.0,4,5.0,Have certificate,Full,11.8,2026
"Đường Tân Thới Nhất 17, Phường Đông Hưng Thuận, TP Hồ Chí Minh",91.0,,,Đông Bắc,,3.0,4,5.0,Have certificate,Other,11.5,2026
"88, Phường Bình Hưng Hòa, TP Hồ Chí Minh",90.0,,,,,3.0,4,3.0,Have certificate,,5.65,2026
"Đường Rừng Sác, Xã Bình Khánh, TP Hồ Chí Minh",828.6,,,,,,4,,Have certificate,,12.4,2026
"Đường Trần Quang Cơ, Phường Tân Thới Hiệp, TP Hồ Chí Minh",78.0,,,,,3.0,4,4.0,Have certificate,Other,7.9,2026
"đường số 65, Xã Phú Hòa Đông, TP Hồ Chí Minh",40.0,,,Đông,,1.0,1,1.0,Shared certificate,Basic,600.0,2026
"Đường Số 14, Phường Bình Trưng, TP Hồ Chí Minh",310.0,,,,,3.0,4,5.0,Have certificate,Other,26.99,2026
"Đường Lê Văn Lương, Xã Hiệp Phước, TP Hồ Chí Minh",23.4,,,,,2.0,2,2.0,Have certificate,Other,1.19,2026
"Đường Nguyễn Văn Khối, Phường Thông Tây Hội, TP Hồ Chí Minh",52.0,,,Đông Bắc,,4.0,4,5.0,Have certificate,Other,7.4,2026
"Đường Lê Văn Quới, Phường Bình Trị Đông, TP Hồ Chí Minh",46.0,,,,,3.0,4,3.0,Have certificate,Basic,5.95,2026
"Đường Phan Đăng Lưu, Phường Đức Nhuận, TP Hồ Chí Minh",44.0,,,,,,4,4.0,Have certificate,,13.8,2026
"Đường Mã Lò, Phường Bình Hưng Hòa, TP Hồ Chí Minh",53.0,,,Đông Bắc,,5.0,5,5.0,No certificate,Full,7.2,2026
"Đường Lê Văn Việt, Phường Long Bình, TP Hồ Chí Minh",69.0,,,Đông Nam,,3.0,3,4.0,Have certificate,Full,6.25,2026
"Đường Nguyễn Văn Trỗi, Phường Phú Nhuận, TP Hồ Chí Minh",36.0,,,,,3.0,3,2.0,Have certificate,Basic,5.5,2026
"Đường Số 7, Phường Hạnh Thông, TP Hồ Chí Minh",36.0,,,,,,3,4.0,Have certificate,Full,6.9,2026
"Đường Phạm Văn Đồng, Phường Hiệp Bình, TP Hồ Chí Minh",80.0,,,,,1.0,2,2.0,Have certificate,,7.6,2026
"Đường Nguyễn Văn Nguyễn, Phường Tân Định, TP Hồ Chí Minh",36.0,,,,,3.0,3,3.0,Have certificate,,7.27,2026
"Đường Bà Hom, Phường Phú Lâm, TP Hồ Chí Minh",65.0,,,,,,3,,Have certificate,,7.65,2026
"Đường Hồ Học Lãm, Phường An Lạc, TP Hồ Chí Minh",100.0,,,,,,2,,Have certificate,,5.7,2026
"Đường số 3A, Phường Bình Hưng Hòa, TP Hồ Chí Minh",15.0,,,Tây,,3.0,2,3.0,Have certificate,Full,2.55,2026
"Đường Quang Trung, Phường An Hội Tây, TP Hồ Chí Minh",65.0,,,,,3.0,3,3.0,Have certificate,Other,7.25,2026
"số 11, Phường Linh Xuân, TP Hồ Chí Minh",62.0,,,,,3.0,4,3.0,Have certificate,Full,6.74,2026
"Đường An Dương Vương, Phường Bình Trị Đông, TP Hồ Chí Minh",80.0,,,,,,5,,Have certificate,,8.999,2026
"Hẻm 997, Phường Tân Hưng, TP Hồ Chí Minh",30.0,,,Đông,,2.0,3,2.0,Have certificate,Full,3.7,2026
"Đường Trần Mai Ninh, Phường Bảy Hiền, TP Hồ Chí Minh",53.2,,,,,2.0,2,,Have certificate,,6.5,2026
"Nguyễn Tri Phương, Phường Vườn Lài, TP Hồ Chí Minh",40.0,,,Đông Bắc,,2.0,5,2.0,Have certificate,Full,5.111,2026
"Thạnh Mỹ Lợi, Phường Cát Lái, TP Hồ Chí Minh",270.0,,,Đông Nam,,2.0,4,4.0,No certificate,,55.0,2026
"Đường Bùi Quang Là, Phường An Hội Tây, TP Hồ Chí Minh",50.0,,,,,,5,,,,6.0,2026
"Đường Cách Mạng Tháng 8, Phường Hòa Hưng, TP Hồ Chí Minh",20.0,,,,,2.0,2,2.0,Have certificate,,2.4,2026
"Đường Nơ Trang Long, Phường Bình Thạnh, TP Hồ Chí Minh",38.0,,,,,,3,,Have certificate,,5.5,2026
"Đường 6B, Xã Tân Vĩnh Lộc, TP Hồ Chí Minh",32.0,,,Tây,,1.0,2,2.0,Shared certificate,Basic,1.2,2026
"Đường Số 2, Phường Bình Hưng Hòa, TP Hồ Chí Minh",100.0,,,,,3.0,5,3.0,Have certificate,Other,6.99,2026
"Đường Điện Biên Phủ, Phường Gia Định, TP Hồ Chí Minh",64.0,,,Đông Bắc,,2.0,5,2.0,,,8.0,2026
"Đường Vĩnh Lộc, Xã Vĩnh Lộc, TP Hồ Chí Minh",48.0,,,Đông,,1.0,2,2.0,Other,,1.85,2026
"Đường Bến Vân Đồn, Phường Vĩnh Hội, TP Hồ Chí Minh",35.0,,,,,,3,,Have certificate,,3.95,2026
"244, Phường Phú Định, TP Hồ Chí Minh",60.0,,,Nam,,4.0,4,3.0,Have certificate,Basic,5.59,2026
"13B, Xã Hóc Môn, TP Hồ Chí Minh",190.0,,,,,,2,,Have certificate,,14.0,2026
"Đường Nguyễn Văn Đậu, Phường Bình Lợi Trung, TP Hồ Chí Minh",48.0,,,,,,3,2.0,,,4.7,2026
"Đường Lạc Long Quân, Phường Minh Phụng, TP Hồ Chí Minh",22.0,,,Đông Bắc,,4.0,2,1.0,Have certificate,Other,4.29,2026
"Đường Bùi Hữu Nghĩa, Phường Gia Định, TP Hồ Chí Minh",70.0,,,,,4.0,4,4.0,Have certificate,,6.8,2026
"Đường Lạc Long Quân, Phường Hòa Bình, TP Hồ Chí Minh",30.0,,,Đông Bắc,,4.0,4,3.0,Have certificate,Full,4.85,2026
"Đường Nguyễn Văn Đậu, Phường Bình Lợi Trung, TP Hồ Chí Minh",52.6,,,,,,2,2.0,Have certificate,,4.7,2026
"Đường Hiệp Bình, Phường Hiệp Bình, TP Hồ Chí Minh",53.0,,,,,,2,2.0,,,4.88,2026
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, TP Hồ Chí Minh",41.0,,,,,3.0,3,3.0,Have certificate,Basic,5.25,2026
"Đường Tỉnh lộ 10, Phường Tân Tạo, TP Hồ Chí Minh",127.0,,,Tây Bắc,,2.0,2,3.0,Have certificate,,5.79,2026
"Tnv, Phường Thới An, TP Hồ Chí Minh",109.0,,,,,,2,1.0,,,4.45,2026
"Đường Số 7, Phường Hạnh Thông, TP Hồ Chí Minh",31.5,,,,,,3,2.0,Have certificate,,5.28,2026
"Đường Ni Sư Huỳnh Liên, Phường Bảy Hiền, TP Hồ Chí Minh",36.0,,,Bắc,,4.0,3,3.0,Have certificate,Full,5.8,2026
"Đường Số 339, Phường Phước Long, TP Hồ Chí Minh",53.0,,,,,1.0,2,1.0,Have certificate,Full,5.5,2026
"Đường Phạm Văn Bạch, Phường Tân Sơn, TP Hồ Chí Minh",35.0,,,,,2.0,3,2.0,Have certificate,Full,4.5,2026
"đường 339, Phường Phước Long, TP Hồ Chí Minh",96.0,,,,,2.0,4,2.0,Have certificate,Full,8.6,2026
"Đường Huỳnh Tấn Phát, Xã Nhà Bè, TP Hồ Chí Minh",81.0,,,,,3.0,6,,Have certificate,Other,8.5,2026
"Đường Phan Huy ích, Phường Tân Sơn, TP Hồ Chí Minh",130.0,,,,,,3,2.0,Have certificate,,13.5,2026
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, TP Hồ Chí Minh",30.0,,,,,2.0,2,2.0,Have certificate,Other,4.29,2026
"Đường Lê Văn Quới, Phường Bình Trị Đông, TP Hồ Chí Minh",68.0,,,,,5.0,5,6.0,Have certificate,Other,8.9,2026
"Đường Phạm Thế Hiển, Phường Bình Đông, TP Hồ Chí Minh",46.0,,,,,2.0,2,,Have certificate,,5.4,2026
"Đường Nguyễn Thị Định, Phường Cát Lái, TP Hồ Chí Minh",96.0,,,,,,3,,,,7.9,2026
"Đường 171, Xã Bình Mỹ, TP Hồ Chí Minh",48.0,,,,,1.0,2,2.0,Shared certificate,,1.22,2026
"Đường Quang Trung, Phường An Hội Tây, TP Hồ Chí Minh",48.0,,,,,2.0,2,,Have certificate,,4.25,2026
"Đường Dương Bá Trạc, Phường Chánh Hưng, TP Hồ Chí Minh",46.0,,,,,4.0,4,5.0,Have certificate,,7.9,2026
"Đường Ðiện Biên Phủ, Phường Vườn Lài, TP Hồ Chí Minh",80.0,,,,,2.0,3,3.0,Have certificate,,10.3,2026
"Đường Điện Biên Phủ, Phường Gia Định, TP Hồ Chí Minh",75.0,,,,,,3,,Have certificate,Other,7.99,2026
"Đường Âu Dương Lân, Phường Chánh Hưng, TP Hồ Chí Minh",71.5,,,,,2.0,3,2.0,Have certificate,,6.97,2026
"Đường Nguyễn Văn Công, Phường Hạnh Thông, TP Hồ Chí Minh",58.0,,,,,3.0,4,,Have certificate,Full,7.2,2026
"Đường Số 159, Xã Bình Mỹ, TP Hồ Chí Minh",48.0,,,,,1.0,2,2.0,Shared certificate,Full,1.23,2026
"Đường Phạm Văn Bạch, Phường Tân Sơn, TP Hồ Chí Minh",100.0,,,Đông Bắc,,2.0,5,5.0,Have certificate,Basic,6.69,2026
"Đường Trần Văn Quang, Phường Bảy Hiền, TP Hồ Chí Minh",15.0,,,,,,1,2.0,Have certificate,,2.3,2026
"Đường Xô Viết Nghệ Tĩnh, Phường Gia Định, TP Hồ Chí Minh",21.0,,,,,,2,3.0,,,3.98,2026
"Đường Hồ Văn Long, Phường Tân Tạo, TP Hồ Chí Minh",65.0,,,,,1.0,1,1.0,Have certificate,Other,3.45,2026
"362/, Phường An Hội Tây, TP Hồ Chí Minh",31.0,,,Tây Bắc,,3.0,3,3.0,Have certificate,Basic,4.0,2026
"Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, TP Hồ Chí Minh",60.0,,,,,2.0,2,2.0,,,4.39,2026
"Mã Lò, Phường Bình Hưng Hòa, TP Hồ Chí Minh",64.0,,,,,4.0,4,4.0,,,6.5,2026
"Đường Phú Thọ Hoà, Phường Phú Thọ Hòa, TP Hồ Chí Minh",17.0,,,,,2.0,1,2.0,Have certificate,Full,2.3,2026
"HƯNG LONG- QUY ĐỨC, Xã Hưng Long, TP Hồ Chí Minh",200.0,,,,,1.0,10,6.0,Have certificate,Full,2.6,2026
"Bình Mỹ, Xã Bình Mỹ, TP Hồ Chí Minh",80.0,,,,,,2,2.0,Shared certificate,,1.57,2026
"Đường Bông Sao, Phường Chánh Hưng, TP Hồ Chí Minh",64.0,,,,,3.0,4,5.0,Have certificate,Other,8.8,2026
"Đường Lã Xuân Oai, Phường Long Trường, TP Hồ Chí Minh",56.0,,,Đông Nam,,4.0,4,5.0,Have certificate,Other,6.79,2026
"Đường Số 6, Phường Hiệp Bình, TP Hồ Chí Minh",62.6,,,,,,3,,Have certificate,,5.1,2026
"Đường Phạm Đăng Giảng, Phường Bình Hưng Hòa, TP Hồ Chí Minh",40.0,,,,,2.0,2,,Have certificate,,2.5,2026
"Đường Hà Duy Phiên, Xã Bình Mỹ, TP Hồ Chí Minh",110.0,,,,,,3,2.0,Have certificate,Full,3.95,2026
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, TP Hồ Chí Minh",21.0,,,,,3.0,2,2.0,Have certificate,Full,1.86,2026
"Đường Nguyễn Đình Chiểu, Phường Minh Phụng, TP Hồ Chí Minh",30.0,,,,,,3,,,,8.5,2026
"Đổng Thị Thiệm, Xã Bình Mỹ, TP Hồ Chí Minh",500.0,,,,,1.0,3,3.0,Have certificate,Basic,5.5,2026
"Đường Nguyễn Văn Khối, Phường Thông Tây Hội, TP Hồ Chí Minh",107.0,,,Bắc,,3.0,4,5.0,Have certificate,,12.8,2026
"Đường Nguyễn Thị Tú, Phường Bình Tân, TP Hồ Chí Minh",92.0,,,,,,3,,Have certificate,,5.999,2026
"Đường Xô Viết Nghệ Tĩnh, Phường Thạnh Mỹ Tây, TP Hồ Chí Minh",52.0,,,,,2.0,2,2.0,Have certificate,Basic,5.89,2026
"Tân THỚI Nhất 0.8, Phường Đông Hưng Thuận, TP Hồ Chí Minh",45.0,,,,,,1,1.0,Have certificate,,2.98,2026
"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, TP Hồ Chí Minh",60.0,,,,,,3,,Have certificate,,5.699,2026
"Đường Thạnh Lộc 37, Phường An Phú Đông, TP Hồ Chí Minh",55.0,,,,,3.0,5,4.0,Have certificate,,5.55,2026
"0372003968-0969988703, Phường Hiệp Bình, TP Hồ Chí Minh",52.0,,,,,1.0,2,2.0,Shared certificate,Basic,2.05,2026
"Đường Đặng Thúc Vịnh, Xã Đông Thạnh, TP Hồ Chí Minh",54.0,,,,,,2,,Other,,1.299,2026
"Đường Bành Văn Trân, Phường Tân Sơn Nhất, TP Hồ Chí Minh",56.0,,,,,5.0,6,5.0,Have certificate,Full,10.5,2026
"Đường Điện Biên Phủ, Phường Tân Định, TP Hồ Chí Minh",16.0,,,,,,2,3.0,Have certificate,,4.45,2026
"Đường Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, TP Hồ Chí Minh",32.0,,,,,3.0,3,2.0,Have certificate,Other,4.2,2026
"Số 2, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",37.0,,,,,2.0,2,1.0,Have certificate,Full,3.4,2026
"Đường Cao Lỗ, Phường Chánh Hưng, TP Hồ Chí Minh",80.0,,,,,,6,,Have certificate,,12.5,2026
"Đường Nguyễn Thị Thập, Phường Tân Mỹ, TP Hồ Chí Minh",110.0,,,,,2.0,4,,Have certificate,Other,11.8,2026
"Đông Hưng Thuận, Phường Đông Hưng Thuận, TP Hồ Chí Minh",84.0,,,,,,4,3.0,Have certificate,,7.48,2026
"Đường Đặng Văn Bi, Phường Thủ Đức, TP Hồ Chí Minh",109.0,,,,,,2,,Have certificate,,22.5,2026
"Đường Cống Quỳnh, Phường Cầu Ông Lãnh, TP Hồ Chí Minh",17.0,,,,,6.0,3,3.0,Have certificate,,4.5,2026
"Đường Đình Phong Phú, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",60.0,,,,,1.0,2,1.0,Have certificate,Full,4.2,2026
"Đường Phạm Văn Chiêu, Phường An Hội Tây, TP Hồ Chí Minh",60.0,,,,,4.0,4,5.0,Have certificate,Other,8.65,2026
"Đường Nữ Dân Công, Xã Vĩnh Lộc, TP Hồ Chí Minh",56.0,,,,,2.0,3,2.0,Shared certificate,Basic,1.38,2026
"Đường Hương Lộ 2, Phường Bình Trị Đông, TP Hồ Chí Minh",56.4,,,,,5.0,4,5.0,Have certificate,Other,7.7,2026
"Đường Nguyễn Cửu Phú, Phường Tân Tạo, TP Hồ Chí Minh",90.0,,,,,,2,,Have certificate,,5.49,2026
"Đường Phú Thọ Hoà, Phường Phú Thọ Hòa, TP Hồ Chí Minh",16.7,,,,,2.0,1,2.0,Have certificate,Basic,2.3,2026
"1508, Xã Hiệp Phước, TP Hồ Chí Minh",27.0,,,,,2.0,2,2.0,Have certificate,Full,1.26,2026
"Đường Hoàng Diệu, Phường Khánh Hội, TP Hồ Chí Minh",20.0,,,,,,3,4.0,,,3.5,2026
"Đường Lộc Hưng, Phường Tân Hòa, TP Hồ Chí Minh",40.0,,,Tây Bắc,,4.0,4,4.0,Have certificate,Full,7.25,2026
"Đường Ba Đình, Phường Chánh Hưng, TP Hồ Chí Minh",45.0,,,,,5.0,4,3.0,Have certificate,Other,5.35,2026
"Đường Nguyễn Xiển, Phường Long Phước, TP Hồ Chí Minh",50.0,,,,,3.0,4,4.0,Have certificate,Other,5.2,2026
"Đường Lê Văn Quới, Phường Bình Trị Đông, TP Hồ Chí Minh",35.0,,,,,4.0,3,4.0,,,4.4,2026
"zalo 0767.745.313, Phường Bình Phú, TP Hồ Chí Minh",108.0,,,Tây Nam,,8.0,10,6.0,Have certificate,Full,17.89,2026
"Đường Liên khu 5-6, Phường Bình Tân, TP Hồ Chí Minh",61.5,,,Nam,,2.0,2,2.0,,,4.6,2026
"Đường Tân Mỹ, Phường Tân Thuận, TP Hồ Chí Minh",48.2,,,,,,2,,Have certificate,,3.9,2026
"Đường Nguyễn Văn Khối, Phường Thông Tây Hội, TP Hồ Chí Minh",48.0,,,,,5.0,6,4.0,Have certificate,Full,7.39,2026
"Đường Phùng Văn Cung, Phường Cầu Kiệu, TP Hồ Chí Minh",31.0,,,,,4.0,4,3.0,Have certificate,Other,7.98,2026
"zalo 0767.745.313, Phường An Lạc, TP Hồ Chí Minh",100.0,,,,,4.0,5,4.0,Have certificate,Other,12.9,2026
"Đường Quốc lộ 50, Xã Bình Hưng, TP Hồ Chí Minh",98.0,,,,,2.0,4,3.0,Have certificate,,5.5,2026
"Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, TP Hồ Chí Minh",70.0,,,,,4.0,4,5.0,Have certificate,Other,10.0,2026
"Đường Lâm Thị Hố, Phường Trung Mỹ Tây, TP Hồ Chí Minh",56.0,,,,,2.0,4,2.0,Have certificate,Full,4.68,2026
"Bình Trị Đông, Phường Bình Trị Đông, TP Hồ Chí Minh",55.0,,,,,,4,,Have certificate,,4.55,2026
"ĐƯỜNG ĐOÀN NGUYỄN TUẤN., Xã Hưng Long, TP Hồ Chí Minh",104.0,,,,,2.0,3,3.0,Have certificate,,1.6,2026
"Đường Bùi Tư Toàn, Phường An Lạc, TP Hồ Chí Minh",40.0,,,,,,4,4.0,Have certificate,,4.2,2026
"Đường Phạm Công Trứ, Phường Cát Lái, TP Hồ Chí Minh",98.0,,,,,4.0,4,5.0,Have certificate,,17.9,2026
"Đường Mai Xuân Thưởng, Phường Bình Tiên, TP Hồ Chí Minh",53.0,,,,,2.0,4,,Have certificate,,4.18,2026
"Đường Hương Lộ 2, Phường Bình Trị Đông, TP Hồ Chí Minh",54.0,,,Nam,,5.0,4,5.0,,,6.8,2026
"Đường Hương Lộ 2, Phường Bình Trị Đông, TP Hồ Chí Minh",52.0,,,Nam,,3.0,4,3.0,Have certificate,Other,5.88,2026
"Đường Bình Thới, Phường Phú Thọ, TP Hồ Chí Minh",40.0,,,,,5.0,3,4.0,Have certificate,Other,8.4,2026
"Đường Huỳnh Tấn Phát, Xã Nhà Bè, TP Hồ Chí Minh",50.0,,,,,,2,,Shared certificate,,1.58,2026
"Đường Liên Ấp 6-2, Xã Vĩnh Lộc, TP Hồ Chí Minh",52.0,,,,,,3,2.0,Shared certificate,,1.5,2026
"Đường Hà Huy Giáp, Phường An Phú Đông, TP Hồ Chí Minh",62.0,,,,,1.0,1,1.0,Have certificate,,4.75,2026
"Đường Thiên Phước, Phường Tân Hòa, TP Hồ Chí Minh",55.0,,,,,4.0,4,3.0,Have certificate,Basic,10.15,2026
"Đường Nguyễn Ảnh Thủ, Phường Tân Thới Hiệp, TP Hồ Chí Minh",50.0,,,,,3.0,4,3.0,Have certificate,,5.75,2026
"Đường Võ Văn Vân, Xã Tân Vĩnh Lộc, TP Hồ Chí Minh",58.5,,,,,,2,2.0,Shared certificate,,2.69,2026
"Khu Nam Long, Phường Phước Long, TP Hồ Chí Minh",90.0,,,,,4.0,4,4.0,Have certificate,,12.5,2026
"Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, TP Hồ Chí Minh",72.0,,,Đông Nam,,,3,3.0,Have certificate,,6.4,2026
"Đường Võ Văn Vân, Xã Tân Vĩnh Lộc, TP Hồ Chí Minh",56.0,,,Tây,,,3,2.0,Shared certificate,,2.55,2026
"Đường Thạnh Lộc 15, Phường An Phú Đông, TP Hồ Chí Minh",140.0,,,Tây Nam,,3.0,7,6.0,Have certificate,Full,8.0,2026
"Đường Gò Xoài, Phường Bình Hưng Hòa, TP Hồ Chí Minh",40.0,,,,,,3,2.0,Have certificate,,4.5,2026
"Đường Trần Xuân Soạn, Phường Tân Hưng, TP Hồ Chí Minh",20.0,,,,,,2,,Shared certificate,,1.08,2026
"Đường Huỳnh Tấn Phát, Phường Tân Thuận, TP Hồ Chí Minh",41.0,,,,,2.0,2,2.0,Have certificate,Full,4.8,2026
"Đường Phạm Huy Thông, Phường Hạnh Thông, TP Hồ Chí Minh",80.0,,,,,,7,,Have certificate,,15.5,2026
"Đường Tên Lửa, Phường An Lạc, TP Hồ Chí Minh",48.0,,,,,,4,4.0,Have certificate,,7.0,2026
"Đường Tân Kỳ Tân Quý, Phường Bình Hưng Hòa, TP Hồ Chí Minh",68.0,,,,,4.0,4,5.0,Have certificate,Other,8.0,2026
"Đường Lưu Hữu Phước, Phường Phú Định, TP Hồ Chí Minh",56.0,,,,,2.0,3,,Have certificate,,3.6,2026
"Đường Bà Hạt, Phường Diên Hồng, TP Hồ Chí Minh",35.5,,,,,4.0,4,4.0,Have certificate,Basic,5.7,2026
"9, Phường Sài Gòn, TP Hồ Chí Minh",1320.0,,,Tây Bắc,,1.0,2,2.0,Have certificate,Basic,1250.0,2026
"Lê Lợi , Xã Hóc Môn, TP Hồ Chí Minh",129.0,,,,,2.0,4,3.0,Have certificate,Other,5.45,2026
"Đường Trần Xuân Soạn, Phường Tân Hưng, TP Hồ Chí Minh",33.0,,,,,,3,,Have certificate,,3.7,2026
"Đường Điện Biên Phủ, Phường Thạnh Mỹ Tây, TP Hồ Chí Minh",104.0,,,,,6.0,6,,Have certificate,Other,17.5,2026
"Đường số 14, Phường Bình Hưng Hòa, TP Hồ Chí Minh",30.0,,,,,,2,2.0,Have certificate,,3.6,2026
"Đường Quang Trung, Phường Gò Vấp, TP Hồ Chí Minh",72.0,,,Bắc,,3.0,4,5.0,Have certificate,Other,8.2,2026
"TX 31, Phường Thới An, TP Hồ Chí Minh",28.0,,,,,1.0,2,2.0,Shared certificate,Other,1.1,2026
"Đường Nguyễn Văn Công, Phường Hạnh Thông, TP Hồ Chí Minh",54.0,,,,,3.0,3,3.0,Have certificate,Full,8.688,2026
"Đường Lê Văn Lương, Phường Tân Hưng, TP Hồ Chí Minh",18.0,,,,,2.0,2,2.0,Have certificate,Basic,1.78,2026
"Đường Trần Xuân Soạn, Phường Tân Hưng, TP Hồ Chí Minh",19.0,,,,,,2,,Have certificate,,2.96,2026
"Linh Trung, Phường Linh Xuân, TP Hồ Chí Minh",51.0,,,,,,3,2.0,Have certificate,,4.95,2026
"Đường Độc Lập, Phường Phú Thọ Hòa, TP Hồ Chí Minh",40.0,,,,,4.0,4,4.0,Have certificate,Other,7.0,2026
"Đường Lê Văn Quới, Phường Bình Trị Đông, TP Hồ Chí Minh",80.0,,,,,,4,5.0,Have certificate,,7.9,2026
"Đường Nữ Dân Công, Xã Vĩnh Lộc, TP Hồ Chí Minh",48.0,,,Bắc,,,2,2.0,Shared certificate,,1.55,2026
"Đường số 51, Phường An Hội Tây, TP Hồ Chí Minh",54.0,,,,,2.0,2,3.0,Have certificate,,6.3,2026
"Đông Hưng Thuận, Phường Đông Hưng Thuận, TP Hồ Chí Minh",64.0,,,,,,2,1.0,Have certificate,,4.25,2026
"Tân Thới Nhất Quận 12, Phường Đông Hưng Thuận, TP Hồ Chí Minh",80.0,,,,,,3,3.0,Have certificate,,6.2,2026
"Phan Văn Hớn, Phường Đông Hưng Thuận, TP Hồ Chí Minh",100.0,,,,,,3,3.0,Have certificate,,8.5,2026
"Hẻm 630 Thống Nhất, Phường An Hội Đông, TP Hồ Chí Minh",63.0,,,Tây Nam,,2.0,3,3.0,Have certificate,Full,5.5,2026
"Tx25, Phường Thới An, TP Hồ Chí Minh",52.0,,,,,,2,,Shared certificate,,1.55,2026
"1219/43 , Phường Tân Sơn Nhất, TP Hồ Chí Minh",64.0,,,,,,3,,,,8.9,2026
"Đường Bùi Hữu Nghĩa, Phường Gia Định, TP Hồ Chí Minh",39.0,,,Đông Nam,,,3,,Have certificate,,6.6,2026
"Tân Chánh Hiệp 07, Phường Trung Mỹ Tây, TP Hồ Chí Minh",40.0,,,,,,2,2.0,Have certificate,,3.999,2026
"Đường Bùi Văn Thêm, Phường Đức Nhuận, TP Hồ Chí Minh",36.0,,,Đông Nam,,3.0,3,4.0,Have certificate,Other,7.5,2026
"Đường Phan Văn Trị, Phường Bình Lợi Trung, TP Hồ Chí Minh",102.0,,,,,1.0,2,1.0,Have certificate,Full,12.18,2026
"Đường Trần Văn Kiểu, Phường Bình Phú, TP Hồ Chí Minh",80.0,,,Tây Bắc,,,3,,Have certificate,,14.5,2026
"Đối Diện Vạn Phúc Ngay Chung Cư, Phường Hiệp Bình, TP Hồ Chí Minh",68.0,,,,,,3,2.0,Have certificate,,5.1,2026
"Đường Thân Nhân Trung, Phường Tân Bình, TP Hồ Chí Minh",110.0,,,,,4.0,5,6.0,Have certificate,Other,14.6,2026
"Đường Nguyễn Thượng Hiền, Phường Bàn Cờ, TP Hồ Chí Minh",24.0,,,,,,3,,,,5.2,2026
"Tân Thới Nhất 5, Phường Đông Hưng Thuận, TP Hồ Chí Minh",85.0,,,,,,4,4.0,Have certificate,,7.5,2026
"Đường số 16, Phường Linh Xuân, TP Hồ Chí Minh",84.0,,,,,,2,2.0,Have certificate,Basic,4.95,2026
"Đường số 8, Phường Bình Hưng Hòa, TP Hồ Chí Minh",42.0,,,,,2.0,2,2.0,Have certificate,Full,3.84,2026
"Đường Tên Lửa, Phường An Lạc, TP Hồ Chí Minh",100.0,,,,,,6,6.0,Have certificate,Other,11.99,2026
"Đường Huỳnh Tấn Phát, Phường Tân Thuận, TP Hồ Chí Minh",76.0,,,,,,4,,Have certificate,,6.6,2026
"Đường Lê Đình Cẩn, Phường Tân Tạo, TP Hồ Chí Minh",28.0,,,,,1.0,2,1.0,Shared certificate,Basic,1.4,2026
"Đường Lý Chính Thắng, Phường Xuân Hòa, TP Hồ Chí Minh",110.0,,,,,,10,,Have certificate,,26.5,2026
"Đường Huỳnh Thị Hai, Phường Trung Mỹ Tây, TP Hồ Chí Minh",51.0,,,,,,2,2.0,,,4.5,2026
"Hẻm 163 Đường Tân Mỹ, Phường Tân Thuận, TP Hồ Chí Minh",32.0,,,,,,2,2.0,Have certificate,,4.15,2026
"Đường Lý Chiêu Hoàng, Phường Bình Phú, TP Hồ Chí Minh",60.0,,,,,4.0,4,4.0,Have certificate,Other,8.999,2026
"Ấp giữa, Xã Tân An Hội, TP Hồ Chí Minh",156.0,,,,,2.0,4,4.0,Have certificate,,3.2,2026
"Đường Lê Văn Khương, Phường Tân Thới Hiệp, TP Hồ Chí Minh",92.0,,,,,2.0,4,3.0,Have certificate,,6.96,2026
"Đường Quang Trung, Phường Thông Tây Hội, TP Hồ Chí Minh",88.0,,,Tây Nam,,4.0,7,6.0,Have certificate,Other,11.68,2026
"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, TP Hồ Chí Minh",28.6,,,,,,2,,,,3.15,2026
"Hẻm 45 Đình Nghi Xuân, Phường Bình Trị Đông, TP Hồ Chí Minh",80.6,,,,,,8,6.0,Have certificate,,7.5,2026
"Đường Hà Huy Giáp, Phường An Phú Đông, TP Hồ Chí Minh",93.5,,,Đông,,1.0,3,3.0,Have certificate,Basic,4.5,2026
"Đường Phan Văn Trị, Phường Bình Lợi Trung, TP Hồ Chí Minh",15.0,,,,,,1,,,,2.58,2026
"Đường Hòa Bình, Phường Phú Thạnh, TP Hồ Chí Minh",68.0,,,,,2.0,2,2.0,Have certificate,Other,6.8,2026
"Đường Nguyễn Văn Luông, Phường Phú Lâm, TP Hồ Chí Minh",64.0,,,,,,3,3.0,Have certificate,,4.6,2026
